time_0,x_0,y_0,time_1,x_1,y_1,time_2,x_2,y_2,time_3,x_3,y_3,time_4,x_4,y_4,time_5,x_5,y_5,time_6,x_6,y_6
1.020000000000000000e+02,7.225000000000000311e-01,1.325000000000000067e-01,1.020000000000000000e+02,3.624999999999999889e-01,1.724999999999999867e-01,1.020000000000000000e+02,5.124999999999999556e-01,3.225000000000000089e-01,1.020000000000000000e+02,7.475000000000000533e-01,5.574999999999999956e-01,1.020000000000000000e+02,4.724999999999999756e-01,2.249999999999999917e-02,1.020000000000000000e+02,6.424999999999999600e-01,4.525000000000000133e-01,1.020000000000000000e+02,3.425000000000000266e-01,1.524999999999999967e-01
1.030000000000000000e+02,7.225000000000000311e-01,1.375000000000000111e-01,1.030000000000000000e+02,3.624999999999999889e-01,1.774999999999999911e-01,1.030000000000000000e+02,5.074999999999999512e-01,3.225000000000000089e-01,1.030000000000000000e+02,7.425000000000000488e-01,5.574999999999999956e-01,1.030000000000000000e+02,4.675000000000000266e-01,2.249999999999999917e-02,1.030000000000000000e+02,6.424999999999999600e-01,4.575000000000000178e-01,1.030000000000000000e+02,3.375000000000000222e-01,1.524999999999999967e-01
1.040000000000000000e+02,7.225000000000000311e-01,1.424999999999999878e-01,1.040000000000000000e+02,3.624999999999999889e-01,1.824999999999999956e-01,1.040000000000000000e+02,5.024999999999999467e-01,3.225000000000000089e-01,1.040000000000000000e+02,7.425000000000000488e-01,5.625000000000000000e-01,1.040000000000000000e+02,4.625000000000000222e-01,2.249999999999999917e-02,1.040000000000000000e+02,6.424999999999999600e-01,4.625000000000000222e-01,1.040000000000000000e+02,3.325000000000000178e-01,1.524999999999999967e-01
1.050000000000000000e+02,7.225000000000000311e-01,1.474999999999999922e-01,1.050000000000000000e+02,3.624999999999999889e-01,1.875000000000000000e-01,1.050000000000000000e+02,4.974999999999999978e-01,3.225000000000000089e-01,1.050000000000000000e+02,7.425000000000000488e-01,5.675000000000000044e-01,1.050000000000000000e+02,4.575000000000000178e-01,2.249999999999999917e-02,1.050000000000000000e+02,6.424999999999999600e-01,4.675000000000000266e-01,1.050000000000000000e+02,3.275000000000000133e-01,1.524999999999999967e-01
1.060000000000000000e+02,7.225000000000000311e-01,1.524999999999999967e-01,1.060000000000000000e+02,3.624999999999999889e-01,1.925000000000000044e-01,1.060000000000000000e+02,4.924999999999999933e-01,3.225000000000000089e-01,1.060000000000000000e+02,7.425000000000000488e-01,5.725000000000000089e-01,1.060000000000000000e+02,4.525000000000000133e-01,2.249999999999999917e-02,1.060000000000000000e+02,6.424999999999999600e-01,4.724999999999999756e-01,1.060000000000000000e+02,3.225000000000000089e-01,1.524999999999999967e-01
1.070000000000000000e+02,7.225000000000000311e-01,1.575000000000000011e-01,1.070000000000000000e+02,3.624999999999999889e-01,1.975000000000000089e-01,1.070000000000000000e+02,4.874999999999999889e-01,3.225000000000000089e-01,1.070000000000000000e+02,7.425000000000000488e-01,5.775000000000000133e-01,1.070000000000000000e+02,4.475000000000000089e-01,2.249999999999999917e-02,1.070000000000000000e+02,6.424999999999999600e-01,4.774999999999999800e-01,1.070000000000000000e+02,3.175000000000000044e-01,1.524999999999999967e-01
1.080000000000000000e+02,7.225000000000000311e-01,1.625000000000000056e-01,1.080000000000000000e+02,3.624999999999999889e-01,2.025000000000000133e-01,1.080000000000000000e+02,4.874999999999999889e-01,3.275000000000000133e-01,1.080000000000000000e+02,7.425000000000000488e-01,5.825000000000000178e-01,1.080000000000000000e+02,4.425000000000000044e-01,2.249999999999999917e-02,1.080000000000000000e+02,6.424999999999999600e-01,4.824999999999999845e-01,1.080000000000000000e+02,3.125000000000000000e-01,1.524999999999999967e-01
1.090000000000000000e+02,7.225000000000000311e-01,1.675000000000000100e-01,1.090000000000000000e+02,3.624999999999999889e-01,2.074999999999999900e-01,1.090000000000000000e+02,4.824999999999999845e-01,3.275000000000000133e-01,1.090000000000000000e+02,7.425000000000000488e-01,5.875000000000000222e-01,1.090000000000000000e+02,4.375000000000000000e-01,2.249999999999999917e-02,1.090000000000000000e+02,6.424999999999999600e-01,4.874999999999999889e-01,1.090000000000000000e+02,3.074999999999999956e-01,1.524999999999999967e-01
1.100000000000000000e+02,7.225000000000000311e-01,1.724999999999999867e-01,1.100000000000000000e+02,3.624999999999999889e-01,2.124999999999999944e-01,1.100000000000000000e+02,4.774999999999999800e-01,3.275000000000000133e-01,1.100000000000000000e+02,7.425000000000000488e-01,5.925000000000000266e-01,1.100000000000000000e+02,4.375000000000000000e-01,1.750000000000000167e-02,1.100000000000000000e+02,6.424999999999999600e-01,4.924999999999999933e-01,1.100000000000000000e+02,3.024999999999999911e-01,1.524999999999999967e-01
1.110000000000000000e+02,7.175000000000000266e-01,1.724999999999999867e-01,1.110000000000000000e+02,3.624999999999999889e-01,2.174999999999999989e-01,1.110000000000000000e+02,4.724999999999999756e-01,3.275000000000000133e-01,1.110000000000000000e+02,7.425000000000000488e-01,5.975000000000000311e-01,1.110000000000000000e+02,4.324999999999999956e-01,1.750000000000000167e-02,1.110000000000000000e+02,6.424999999999999600e-01,4.974999999999999978e-01,1.110000000000000000e+02,2.974999999999999867e-01,1.524999999999999967e-01
1.120000000000000000e+02,7.125000000000000222e-01,1.724999999999999867e-01,1.120000000000000000e+02,3.624999999999999889e-01,2.225000000000000033e-01,1.120000000000000000e+02,4.675000000000000266e-01,3.275000000000000133e-01,1.120000000000000000e+02,7.425000000000000488e-01,6.025000000000000355e-01,1.120000000000000000e+02,4.274999999999999911e-01,1.750000000000000167e-02,1.120000000000000000e+02,6.424999999999999600e-01,5.024999999999999467e-01,1.120000000000000000e+02,2.924999999999999822e-01,1.524999999999999967e-01
1.130000000000000000e+02,7.075000000000000178e-01,1.724999999999999867e-01,1.130000000000000000e+02,3.624999999999999889e-01,2.275000000000000078e-01,1.130000000000000000e+02,4.625000000000000222e-01,3.275000000000000133e-01,1.130000000000000000e+02,7.425000000000000488e-01,6.075000000000000400e-01,1.130000000000000000e+02,4.224999999999999867e-01,1.750000000000000167e-02,1.130000000000000000e+02,6.424999999999999600e-01,5.074999999999999512e-01,1.130000000000000000e+02,2.924999999999999822e-01,1.575000000000000011e-01
1.140000000000000000e+02,7.025000000000000133e-01,1.724999999999999867e-01,1.140000000000000000e+02,3.624999999999999889e-01,2.325000000000000122e-01,1.140000000000000000e+02,4.575000000000000178e-01,3.275000000000000133e-01,1.140000000000000000e+02,7.375000000000000444e-01,6.075000000000000400e-01,1.140000000000000000e+02,4.174999999999999822e-01,1.750000000000000167e-02,1.140000000000000000e+02,6.424999999999999600e-01,5.124999999999999556e-01,1.140000000000000000e+02,2.924999999999999822e-01,1.625000000000000056e-01
1.150000000000000000e+02,6.975000000000000089e-01,1.724999999999999867e-01,1.150000000000000000e+02,3.624999999999999889e-01,2.374999999999999889e-01,1.150000000000000000e+02,4.525000000000000133e-01,3.275000000000000133e-01,1.150000000000000000e+02,7.375000000000000444e-01,6.025000000000000355e-01,1.150000000000000000e+02,4.124999999999999778e-01,1.750000000000000167e-02,1.150000000000000000e+02,6.424999999999999600e-01,5.174999999999999600e-01,1.150000000000000000e+02,2.924999999999999822e-01,1.675000000000000100e-01
1.160000000000000000e+02,6.925000000000000044e-01,1.724999999999999867e-01,1.160000000000000000e+02,3.624999999999999889e-01,2.424999999999999933e-01,1.160000000000000000e+02,4.475000000000000089e-01,3.275000000000000133e-01,1.160000000000000000e+02,7.325000000000000400e-01,6.025000000000000355e-01,1.160000000000000000e+02,4.074999999999999734e-01,1.750000000000000167e-02,1.160000000000000000e+02,6.424999999999999600e-01,5.224999999999999645e-01,1.160000000000000000e+02,2.924999999999999822e-01,1.724999999999999867e-01
