time,delivered,dropped,duplicated,total
1.820000000000000000e+02,1.105000000000000000e+03,6.200000000000000000e+02,8.700000000000000000e+01,1.812000000000000000e+03
1.830000000000000000e+02,1.111000000000000000e+03,6.270000000000000000e+02,8.700000000000000000e+01,1.825000000000000000e+03
1.840000000000000000e+02,1.117000000000000000e+03,6.340000000000000000e+02,8.700000000000000000e+01,1.838000000000000000e+03
1.850000000000000000e+02,1.123000000000000000e+03,6.410000000000000000e+02,8.700000000000000000e+01,1.851000000000000000e+03
1.860000000000000000e+02,1.129000000000000000e+03,6.480000000000000000e+02,8.700000000000000000e+01,1.864000000000000000e+03
1.870000000000000000e+02,1.135000000000000000e+03,6.550000000000000000e+02,8.700000000000000000e+01,1.877000000000000000e+03
1.880000000000000000e+02,1.141000000000000000e+03,6.620000000000000000e+02,8.700000000000000000e+01,1.890000000000000000e+03
1.890000000000000000e+02,1.147000000000000000e+03,6.690000000000000000e+02,8.700000000000000000e+01,1.903000000000000000e+03
1.900000000000000000e+02,1.152000000000000000e+03,6.760000000000000000e+02,8.700000000000000000e+01,1.915000000000000000e+03
1.910000000000000000e+02,1.157000000000000000e+03,6.830000000000000000e+02,8.700000000000000000e+01,1.927000000000000000e+03
1.920000000000000000e+02,1.161000000000000000e+03,6.900000000000000000e+02,8.800000000000000000e+01,1.939000000000000000e+03
1.930000000000000000e+02,1.161000000000000000e+03,6.970000000000000000e+02,9.300000000000000000e+01,1.951000000000000000e+03
1.940000000000000000e+02,1.161000000000000000e+03,7.040000000000000000e+02,9.800000000000000000e+01,1.963000000000000000e+03
1.950000000000000000e+02,1.161000000000000000e+03,7.110000000000000000e+02,9.800000000000000000e+01,1.970000000000000000e+03
1.960000000000000000e+02,1.161000000000000000e+03,7.180000000000000000e+02,9.800000000000000000e+01,1.977000000000000000e+03
1.970000000000000000e+02,1.161000000000000000e+03,7.250000000000000000e+02,9.800000000000000000e+01,1.984000000000000000e+03
1.980000000000000000e+02,1.161000000000000000e+03,7.320000000000000000e+02,9.800000000000000000e+01,1.991000000000000000e+03
1.990000000000000000e+02,1.161000000000000000e+03,7.390000000000000000e+02,9.800000000000000000e+01,1.998000000000000000e+03
2.000000000000000000e+02,1.161000000000000000e+03,7.460000000000000000e+02,9.800000000000000000e+01,2.005000000000000000e+03
2.010000000000000000e+02,1.161000000000000000e+03,7.530000000000000000e+02,9.800000000000000000e+01,2.012000000000000000e+03
2.020000000000000000e+02,1.161000000000000000e+03,7.600000000000000000e+02,9.800000000000000000e+01,2.019000000000000000e+03
2.030000000000000000e+02,1.161000000000000000e+03,7.670000000000000000e+02,9.800000000000000000e+01,2.026000000000000000e+03
2.040000000000000000e+02,1.161000000000000000e+03,7.740000000000000000e+02,9.800000000000000000e+01,2.033000000000000000e+03
2.050000000000000000e+02,1.161000000000000000e+03,7.810000000000000000e+02,9.800000000000000000e+01,2.040000000000000000e+03
2.060000000000000000e+02,1.161000000000000000e+03,7.880000000000000000e+02,9.800000000000000000e+01,2.047000000000000000e+03
2.070000000000000000e+02,1.161000000000000000e+03,7.950000000000000000e+02,9.800000000000000000e+01,2.054000000000000000e+03
2.080000000000000000e+02,1.161000000000000000e+03,8.020000000000000000e+02,9.800000000000000000e+01,2.061000000000000000e+03
2.090000000000000000e+02,1.161000000000000000e+03,8.090000000000000000e+02,9.800000000000000000e+01,2.068000000000000000e+03
2.100000000000000000e+02,1.161000000000000000e+03,8.160000000000000000e+02,9.800000000000000000e+01,2.075000000000000000e+03
2.110000000000000000e+02,1.161000000000000000e+03,8.230000000000000000e+02,9.800000000000000000e+01,2.082000000000000000e+03
2.120000000000000000e+02,1.161000000000000000e+03,8.300000000000000000e+02,9.800000000000000000e+01,2.089000000000000000e+03
2.130000000000000000e+02,1.161000000000000000e+03,8.370000000000000000e+02,9.800000000000000000e+01,2.096000000000000000e+03
2.140000000000000000e+02,1.161000000000000000e+03,8.440000000000000000e+02,9.800000000000000000e+01,2.103000000000000000e+03
2.150000000000000000e+02,1.161000000000000000e+03,8.510000000000000000e+02,9.800000000000000000e+01,2.110000000000000000e+03
2.160000000000000000e+02,1.165000000000000000e+03,8.580000000000000000e+02,9.900000000000000000e+01,2.122000000000000000e+03
2.170000000000000000e+02,1.170000000000000000e+03,8.650000000000000000e+02,9.900000000000000000e+01,2.134000000000000000e+03
2.180000000000000000e+02,1.174000000000000000e+03,8.720000000000000000e+02,1.000000000000000000e+02,2.146000000000000000e+03
2.190000000000000000e+02,1.179000000000000000e+03,8.790000000000000000e+02,1.000000000000000000e+02,2.158000000000000000e+03
2.200000000000000000e+02,1.183000000000000000e+03,8.870000000000000000e+02,1.010000000000000000e+02,2.171000000000000000e+03
2.210000000000000000e+02,1.187000000000000000e+03,8.950000000000000000e+02,1.020000000000000000e+02,2.184000000000000000e+03
2.220000000000000000e+02,1.187000000000000000e+03,9.030000000000000000e+02,1.070000000000000000e+02,2.197000000000000000e+03
2.230000000000000000e+02,1.189000000000000000e+03,9.110000000000000000e+02,1.100000000000000000e+02,2.210000000000000000e+03
2.240000000000000000e+02,1.194000000000000000e+03,9.190000000000000000e+02,1.100000000000000000e+02,2.223000000000000000e+03
2.250000000000000000e+02,1.197000000000000000e+03,9.270000000000000000e+02,1.120000000000000000e+02,2.236000000000000000e+03
2.260000000000000000e+02,1.197000000000000000e+03,9.350000000000000000e+02,1.170000000000000000e+02,2.249000000000000000e+03
2.270000000000000000e+02,1.197000000000000000e+03,9.430000000000000000e+02,1.220000000000000000e+02,2.262000000000000000e+03
2.280000000000000000e+02,1.197000000000000000e+03,9.510000000000000000e+02,1.270000000000000000e+02,2.275000000000000000e+03
2.290000000000000000e+02,1.197000000000000000e+03,9.590000000000000000e+02,1.320000000000000000e+02,2.288000000000000000e+03
2.300000000000000000e+02,1.197000000000000000e+03,9.670000000000000000e+02,1.370000000000000000e+02,2.301000000000000000e+03
2.310000000000000000e+02,1.197000000000000000e+03,9.750000000000000000e+02,1.370000000000000000e+02,2.309000000000000000e+03
2.320000000000000000e+02,1.197000000000000000e+03,9.830000000000000000e+02,1.370000000000000000e+02,2.317000000000000000e+03
2.330000000000000000e+02,1.197000000000000000e+03,9.910000000000000000e+02,1.370000000000000000e+02,2.325000000000000000e+03
2.340000000000000000e+02,1.197000000000000000e+03,9.990000000000000000e+02,1.370000000000000000e+02,2.333000000000000000e+03
2.350000000000000000e+02,1.197000000000000000e+03,1.007000000000000000e+03,1.370000000000000000e+02,2.341000000000000000e+03
2.360000000000000000e+02,1.197000000000000000e+03,1.015000000000000000e+03,1.370000000000000000e+02,2.349000000000000000e+03
2.370000000000000000e+02,1.197000000000000000e+03,1.023000000000000000e+03,1.370000000000000000e+02,2.357000000000000000e+03
2.380000000000000000e+02,1.197000000000000000e+03,1.031000000000000000e+03,1.370000000000000000e+02,2.365000000000000000e+03
2.390000000000000000e+02,1.197000000000000000e+03,1.039000000000000000e+03,1.370000000000000000e+02,2.373000000000000000e+03
2.400000000000000000e+02,1.197000000000000000e+03,1.048000000000000000e+03,1.370000000000000000e+02,2.382000000000000000e+03
2.410000000000000000e+02,1.197000000000000000e+03,1.057000000000000000e+03,1.370000000000000000e+02,2.391000000000000000e+03
2.420000000000000000e+02,1.197000000000000000e+03,1.066000000000000000e+03,1.370000000000000000e+02,2.400000000000000000e+03
2.430000000000000000e+02,1.197000000000000000e+03,1.075000000000000000e+03,1.370000000000000000e+02,2.409000000000000000e+03
2.440000000000000000e+02,1.197000000000000000e+03,1.084000000000000000e+03,1.370000000000000000e+02,2.418000000000000000e+03
2.450000000000000000e+02,1.197000000000000000e+03,1.093000000000000000e+03,1.370000000000000000e+02,2.427000000000000000e+03
2.460000000000000000e+02,1.197000000000000000e+03,1.102000000000000000e+03,1.370000000000000000e+02,2.436000000000000000e+03
2.470000000000000000e+02,1.197000000000000000e+03,1.111000000000000000e+03,1.370000000000000000e+02,2.445000000000000000e+03
2.480000000000000000e+02,1.197000000000000000e+03,1.120000000000000000e+03,1.370000000000000000e+02,2.454000000000000000e+03
2.490000000000000000e+02,1.197000000000000000e+03,1.129000000000000000e+03,1.370000000000000000e+02,2.463000000000000000e+03
2.500000000000000000e+02,1.197000000000000000e+03,1.138000000000000000e+03,1.370000000000000000e+02,2.472000000000000000e+03
2.510000000000000000e+02,1.197000000000000000e+03,1.147000000000000000e+03,1.370000000000000000e+02,2.481000000000000000e+03
2.520000000000000000e+02,1.197000000000000000e+03,1.156000000000000000e+03,1.370000000000000000e+02,2.490000000000000000e+03
2.530000000000000000e+02,1.197000000000000000e+03,1.165000000000000000e+03,1.370000000000000000e+02,2.499000000000000000e+03
2.540000000000000000e+02,1.197000000000000000e+03,1.174000000000000000e+03,1.370000000000000000e+02,2.508000000000000000e+03
2.550000000000000000e+02,1.197000000000000000e+03,1.183000000000000000e+03,1.370000000000000000e+02,2.517000000000000000e+03
2.560000000000000000e+02,1.197000000000000000e+03,1.192000000000000000e+03,1.370000000000000000e+02,2.526000000000000000e+03
2.570000000000000000e+02,1.197000000000000000e+03,1.201000000000000000e+03,1.370000000000000000e+02,2.535000000000000000e+03
